21	13	31	08	26	25	20
04	10	28	08	02	01	12
25	05	23	13	28	04	16
01	19	17	03	06	08	05
25	20	22	26	15	11	14
20	18	21	31	28	07	12
01	03	14	26	20	05	24
21	31	07	27	17	30	05
13	14	06	30	28	23	25
25	31	10	24	26	03	23
23	06	14	16	26	02	11
21	25	30	28	12	06	15
29	28	10	27	07	24	02
08	18	12	10	17	14	13
19	29	13	06	07	01	26
29	18	10	06	16	05	08
17	05	01	07	06	25	12
19	02	21	03	07	17	29
30	21	02	11	26	10	06
15	18	03	23	16	30	06
04	27	16	13	28	22	18
10	15	16	03	20	11	27
17	05	12	29	04	10	24
04	24	20	18	23	08	11
02	30	13	20	19	10	27
12	05	10	24	14	11	17
24	21	17	03	09	27	20
27	01	19	28	31	06	13
17	16	03	29	01	15	20
04	30	19	17	21	22	10
22	02	31	23	26	21	27
04	21	10	28	13	08	20
19	08	13	07	06	09	16
16	08	30	05	11	10	29
26	09	02	01	18	30	21
04	14	27	23	08	20	21
31	29	24	27	01	17	08
12	29	05	18	24	16	22
31	30	21	24	09	11	26
17	20	03	12	02	15	16
05	27	17	14	20	22	26
28	08	04	23	01	26	02
11	12	05	04	13	29	07
29	17	09	31	12	04	15
13	04	10	05	25	12	09
09	10	30	02	31	12	29
24	30	07	28	31	16	08
29	14	06	17	20	08	31
26	14	30	24	08	28	23
21	03	31	15	24	20	17
09	10	03	04	27	28	07
31	18	24	05	04	27	14
06	05	08	09	23	12	31
02	15	16	24	11	20	29
26	07	15	23	05	08	21
21	23	09	28	10	07	14
15	10	12	21	02	20	14
05	30	19	12	28	02	25
31	11	21	09	19	26	14
21	10	07	22	01	05	19
04	01	21	24	30	27	06
22	10	06	20	14	23	09
08	28	06	31	16	29	27
29	08	12	18	09	07	03
28	27	18	03	14	12	24
29	12	28	15	22	01	20
07	13	28	16	04	03	18
07	18	13	19	15	17	04
10	31	11	23	30	29	15
16	04	26	27	19	24	29
18	20	21	09	05	31	30
03	08	18	15	30	06	29
16	20	18	22	25	30	10
25	12	07	04	23	09	30
17	27	15	19	30	04	23
13	05	20	15	06	04	22
12	05	29	02	03	20	11
28	30	09	06	18	29	16
16	25	19	21	15	06	01
04	27	10	17	21	12	01
11	25	10	30	26	02	15
14	02	18	19	13	17	25
05	28	03	10	23	13	31
21	07	05	23	08	25	19
10	19	22	09	24	28	31
28	11	10	15	14	29	22
17	07	30	05	16	20	24
18	16	01	11	27	02	19
20	28	07	10	24	11	17
08	30	14	26	07	15	22
14	30	17	03	20	29	13
03	04	26	25	02	19	28
23	05	09	14	04	26	02
26	07	14	21	27	29	17
27	11	16	22	25	14	13
26	08	25	21	20	22	15
31	03	10	27	07	23	01
03	19	20	02	04	13	24
30	31	15	18	27	29	25
31	06	26	01	29	19	05
17	27	20	01	09	07	21
22	26	09	14	23	29	05
05	26	14	10	12	27	13
26	19	03	23	10	21	16
06	18	20	17	24	31	09
27	13	08	31	09	19	10
29	16	24	31	14	21	23
08	25	26	22	24	05	29
06	19	11	24	27	07	25
30	14	15	07	21	22	13
04	19	10	29	20	24	09
12	07	06	22	01	21	19
24	31	08	17	12	20	01
14	09	17	13	12	21	15
26	08	07	28	19	14	03
22	26	08	01	25	12	05
03	19	08	18	31	30	24
17	07	14	16	30	27	29
27	20	06	30	04	31	12
01	03	04	25	23	13	08
24	30	20	07	22	27	12
03	24	14	22	19	13	26
15	13	28	10	07	02	22
14	28	24	08	15	19	01
18	23	12	14	11	09	04
20	19	26	31	22	21	16
17	10	13	19	25	26	12
23	21	18	20	29	28	03
21	17	29	04	23	24	09
11	28	06	15	03	29	19
04	01	12	16	25	15	22
13	06	15	30	08	09	11
20	24	02	19	03	06	13
03	25	24	30	26	20	05
04	29	24	08	12	17	27
22	07	31	25	11	06	15
22	01	21	04	11	19	25
10	11	30	13	14	12	03
16	30	26	03	08	17	09
03	20	28	22	15	04	14
11	28	06	08	03	23	24
16	02	17	23	30	26	24
10	06	15	30	25	28	20
05	09	02	12	10	28	23
31	02	28	27	30	24	18
01	07	14	21	02	11	27
25	15	18	04	19	03	21
19	31	07	06	28	25	11
16	09	17	10	19	24	20
16	05	07	10	04	25	31
30	10	27	07	12	14	04
13	26	07	11	20	06	12
06	13	17	29	04	23	26
12	21	04	08	26	10	20
02	24	28	31	20	10	14
07	30	25	29	19	09	13
19	24	17	30	05	25	06
14	13	20	26	12	22	07
31	27	16	26	10	21	09
29	28	19	01	30	05	17
15	30	27	01	14	20	07
16	09	26	10	01	22	14
23	24	20	30	22	31	28
20	13	07	16	31	08	11
13	24	03	11	23	26	05
27	14	04	22	09	16	12
06	18	08	04	02	31	29
30	23	20	24	21	13	10
20	15	17	06	05	16	23
30	09	01	10	17	27	22
30	18	10	26	08	11	06
21	06	31	03	18	22	24
12	14	16	24	22	10	18
19	21	16	18	27	23	15
16	08	15	03	01	05	24
19	14	13	07	08	28	02
31	25	07	12	13	15	19
03	01	31	17	10	28	07
15	26	06	09	30	14	27
11	26	12	16	31	06	28
31	30	18	12	16	14	10
05	03	22	15	26	06	23
18	02	01	17	19	08	09
18	16	05	12	04	02	21
27	06	22	07	21	23	20
17	02	23	11	16	25	13
24	15	31	07	01	16	08
06	31	13	27	29	12	30
03	07	16	01	30	14	23
24	14	21	08	09	03	18
12	13	29	24	28	30	02
07	01	09	28	13	25	03
06	21	20	29	16	28	12
08	19	26	24	13	22	06
02	30	23	15	08	22	25
29	13	21	22	28	12	08
06	30	24	29	31	12	05
03	06	09	05	11	17	08
05	07	06	19	09	03	02
03	27	14	29	17	07	21
28	31	20	25	12	30	15
06	03	04	31	16	27	08
15	30	18	09	24	19	22
30	21	20	03	06	07	25
16	17	24	10	01	13	25
31	15	01	22	05	25	08
17	04	19	20	10	26	14
31	11	03	26	13	18	06
06	27	21	04	25	14	11
12	02	23	19	28	01	07
10	18	05	14	24	19	26
17	29	30	13	09	18	12
21	10	16	12	22	24	11
27	18	11	21	23	01	04
19	24	07	10	28	08	25
05	11	26	19	14	15	27
19	22	21	07	17	12	24
10	20	04	19	11	26	25
20	02	13	31	15	06	27
04	12	28	21	24	01	26
21	16	01	25	24	27	15
